search_label,expected_id,payload_json
대전 중구 nan 45000000만원 23.0평,222,"{""totalAmount"": 4500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""대전"", ""gunName"": ""중구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""nan""}"
경기 고양시 일산서구 송포로 26 커피 25000000만원 10.9평,223,"{""totalAmount"": 2500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""고양시"", ""dongName"": ""일산서구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
서울 영등포구 도신로 106 서양식 65000000만원 50.0평,224,"{""totalAmount"": 6500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""영등포구"", ""dongName"": """"}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""서양식""}"
경기 남양주시 도농동 스포츠 90000000만원 44.8평,225,"{""totalAmount"": 9000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""남양주시"", ""dongName"": ""도농동""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""스포츠""}"
서울 송파구 송파동 11-2 일식 85000000만원 20.0평,226,"{""totalAmount"": 8500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [3], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""송파구"", ""dongName"": ""송파동""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""일식""}"
경북 안동시 반변천로 153 한식 70000000만원 14.8평,227,"{""totalAmount"": 7000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""경북"", ""gunName"": ""안동시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
서울 동대문구 사가정로 31-1 치킨 100000000만원 13.9평,228,"{""totalAmount"": 10000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""동대문구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
경남 김해시 내외중앙로 60 반려동물 50000000만원 160.0평,229,"{""totalAmount"": 5000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경남"", ""gunName"": ""김해시"", ""dongName"": """"}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""반려동물""}"
서울 강서구 강서로7길 49 커피 110000000만원 30.0평,230,"{""totalAmount"": 11000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""강서구"", ""dongName"": """"}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""커피""}"
서울 마포구 와우산로21길 12 주점 55000000만원 33.9평,231,"{""totalAmount"": 5500, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""마포구"", ""dongName"": """"}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""주점""}"
서울 동대문구 한천로58길 47 한식 10000000만원 3.9평,232,"{""totalAmount"": 1000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""동대문구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
경남 김해시 분성로 212 커피 28000000만원 13.9평,233,"{""totalAmount"": 2800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경남"", ""gunName"": ""김해시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
인천 연수구 랜드마크로 113 기타도소매 95000000만원 11.8평,234,"{""totalAmount"": 9500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""인천"", ""gunName"": ""연수구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""기타도소매""}"
경기 부천시 중동 기타도소매 105000000만원 11.8평,235,"{""totalAmount"": 10500, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""부천시"", ""dongName"": ""중동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""기타도소매""}"
인천 연수구 청명로17번길 10-10 피자 30000000만원 23.0평,236,"{""totalAmount"": 3000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""인천"", ""gunName"": ""연수구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""피자""}"
전북 군산시 제과제빵 49000000만원 17.0평,239,"{""totalAmount"": 4900, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""전북"", ""gunName"": ""군산시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""제과제빵""}"
경기 화성시 수노을1로 191 치킨 75000000만원 23.9평,240,"{""totalAmount"": 7500, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""치킨""}"
충남 천안시 서북구 두정동 1629 제과제빵 27000000만원 12.7평,242,"{""totalAmount"": 2700, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""충남"", ""gunName"": ""천안시"", ""dongName"": ""서북구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""제과제빵""}"
인천 서구 청라에메랄드로163번길 16 nan 50000000만원 17.9평,243,"{""totalAmount"": 5000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""인천"", ""gunName"": ""서구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""nan""}"
경기 평택시 송탄로 335 치킨 20000000만원 30.0평,245,"{""totalAmount"": 2000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""평택시"", ""dongName"": """"}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""치킨""}"
서울 중랑구 동일로 884 서양식 55000000만원 23.0평,246,"{""totalAmount"": 5500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""중랑구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""서양식""}"
경남 김해시 내외중앙로 44 오락 80000000만원 60.0평,247,"{""totalAmount"": 8000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경남"", ""gunName"": ""김해시"", ""dongName"": """"}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""오락""}"
경기 고양시 일산동구 동국로 27 패스트푸드 170000000만원 20.0평,248,"{""totalAmount"": 17000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""고양시"", ""dongName"": ""일산동구""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""패스트푸드""}"
경기 하남시 미사강변중앙로7번안길 분식 100000000만원 12.7평,249,"{""totalAmount"": 10000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [5], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""하남시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""분식""}"
충남 천안시 동남구 신부동 736 기타외식 70000000만원 27.0평,251,"{""totalAmount"": 7000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""충남"", ""gunName"": ""천안시"", ""dongName"": ""동남구""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""기타외식""}"
대구 달서구 상원로 115 피자 27000000만원 14.8평,252,"{""totalAmount"": 2700, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""대구"", ""gunName"": ""달서구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""피자""}"
대구 북구 관음중앙로28길 6 치킨 5000000만원 25.8평,254,"{""totalAmount"": 500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""대구"", ""gunName"": ""북구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""치킨""}"
서울 도봉구 노해로61길 4 치킨 130000000만원 23.0평,255,"{""totalAmount"": 13000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""도봉구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""치킨""}"
충남 아산시 용화로12번길 4-1 한식 33000000만원 40.0평,256,"{""totalAmount"": 3300, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""충남"", ""gunName"": ""아산시"", ""dongName"": """"}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""한식""}"
서울 강남구 논현로85길 5-5 기타서비스 60000000만원 12.7평,257,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""강남구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""기타서비스""}"
제주특별자치도 제주시 한경면 일주서로 4459-10 커피 105000000만원 38.8평,258,"{""totalAmount"": 10500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""제주특별자치도"", ""gunName"": ""제주시"", ""dongName"": ""한경면""}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""커피""}"
서울 중랑구 망우로 203 일식 105000000만원 17.9평,260,"{""totalAmount"": 10500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [3], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""중랑구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""일식""}"
경북 경산시 펜타힐즈2로 37 패스트푸드 150000000만원 24.8평,261,"{""totalAmount"": 15000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경북"", ""gunName"": ""경산시"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""패스트푸드""}"
부산 사상구 대동로 69 제과제빵 35000000만원 7.9평,262,"{""totalAmount"": 3500, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""부산"", ""gunName"": ""사상구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""제과제빵""}"
충북 청주시 흥덕구 풍산로25번길 56-6 치킨 10000000만원 17.9평,263,"{""totalAmount"": 1000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""충북"", ""gunName"": ""청주시"", ""dongName"": ""흥덕구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
서울 송파구 가락동 133-10 한식 25000000만원 7.9평,266,"{""totalAmount"": 2500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""송파구"", ""dongName"": ""가락동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
서울 강동구 양재대로128길 60 nan 55000000만원 11.8평,267,"{""totalAmount"": 5500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""강동구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""nan""}"
대전 중구 태평동 409-45 한식 25000000만원 17.0평,268,"{""totalAmount"": 2500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""대전"", ""gunName"": ""중구"", ""dongName"": ""태평동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
경기 파주시 산내로7번길 7-3 반려동물 30000000만원 10.0평,269,"{""totalAmount"": 3000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""파주시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""반려동물""}"
대구 중구 경상감영길 158 제과제빵 85000000만원 17.9평,270,"{""totalAmount"": 8500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""대구"", ""gunName"": ""중구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""제과제빵""}"
경기 화성시 향남읍 행정리 506-6 피자 22000000만원 13.9평,271,"{""totalAmount"": 2200, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""향남읍""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""피자""}"
경기 평택시 고덕여염5길 42 일식 60000000만원 12.7평,272,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [3], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""평택시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""일식""}"
경기 이천시 중리천로97번길 48 분식 55000000만원 14.8평,273,"{""totalAmount"": 5500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [5], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""이천시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""분식""}"
서울 은평구 갈현로 123 치킨 65000000만원 10.0평,274,"{""totalAmount"": 6500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""은평구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
충북 청주시 흥덕구 송화로108번길 42 패스트푸드 28000000만원 10.0평,275,"{""totalAmount"": 2800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""충북"", ""gunName"": ""청주시"", ""dongName"": ""흥덕구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""패스트푸드""}"
경기 수원시 영통구 법조로149번길 271 nan 35000000만원 30.0평,276,"{""totalAmount"": 3500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""영통구""}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""nan""}"
경기 파주시 경의로 1070 커피 120000000만원 12.7평,278,"{""totalAmount"": 12000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""파주시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
경남 창원시 진해구 냉천로 156 치킨 100000000만원 12.7평,279,"{""totalAmount"": 10000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경남"", ""gunName"": ""창원시"", ""dongName"": ""진해구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
전북 전주시 완산구 거마평로 139 치킨 115000000만원 24.8평,280,"{""totalAmount"": 11500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""전북"", ""gunName"": ""전주시"", ""dongName"": ""완산구""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""치킨""}"
서울 서대문구 증가로 227 주점 60000000만원 10.0평,281,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""서대문구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""주점""}"
서울 서대문구 명지대3길 8 서양식 40000000만원 7.9평,282,"{""totalAmount"": 4000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""서대문구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
