label,status,hit,latency_ms,expected_id,top5_ids,top5_names,used_payload_json
서울 성동구 강변북로 257 63 2400000만원,200,0,93.0,3265,"[3294, 3293, 3291, 3290, 3289]","['test', 'ㅅㄷㄴㅅ', 'testtest', 'ㅅㄷㄴㅅ', 'test']","{""totalAmount"": 2400000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 가람길 46 42 2400000만원,200,0,99.8,3264,"[3294, 3293, 3291, 3290, 3289]","['test', 'ㅅㄷㄴㅅ', 'testtest', 'ㅅㄷㄴㅅ', 'test']","{""totalAmount"": 2400000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""가람길""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 257 18 2400000만원,200,0,90.0,3263,"[3294, 3293, 3291, 3290, 3289]","['test', 'ㅅㄷㄴㅅ', 'testtest', 'ㅅㄷㄴㅅ', 'test']","{""totalAmount"": 2400000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [18], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 광나루로 130 63 2400000만원,200,0,94.5,3262,"[3294, 3293, 3291, 3290, 3289]","['test', 'ㅅㄷㄴㅅ', 'testtest', 'ㅅㄷㄴㅅ', 'test']","{""totalAmount"": 2400000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""광나루로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 성수이로3길 5 42 2400000만원,200,0,95.8,3261,"[3294, 3293, 3291, 3290, 3289]","['test', 'ㅅㄷㄴㅅ', 'testtest', 'ㅅㄷㄴㅅ', 'test']","{""totalAmount"": 2400000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""성수이로3길""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 360 42 2400000만원,200,0,92.7,3260,"[3294, 3293, 3291, 3290, 3289]","['test', 'ㅅㄷㄴㅅ', 'testtest', 'ㅅㄷㄴㅅ', 'test']","{""totalAmount"": 2400000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 가람길 46 16 2400000만원,200,1,63.1,3259,"[3282, 3259]","['123', '헤나 테스트']","{""totalAmount"": 2400000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [16], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""가람길""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 257 42 2400000만원,200,0,117.2,3258,"[3294, 3293, 3291, 3290, 3289]","['test', 'ㅅㄷㄴㅅ', 'testtest', 'ㅅㄷㄴㅅ', 'test']","{""totalAmount"": 2400000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 360 16 2400000만원,200,0,79.4,3257,"[3294, 3293, 3291, 3290, 3289]","['test', 'ㅅㄷㄴㅅ', 'testtest', 'ㅅㄷㄴㅅ', 'test']","{""totalAmount"": 2400000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [16], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 360 42 4200000만원,200,0,108.0,3256,"[3294, 3293, 3291, 3290, 3289]","['test', 'ㅅㄷㄴㅅ', 'testtest', 'ㅅㄷㄴㅅ', 'test']","{""totalAmount"": 4200000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 360 42 400000만원,200,0,110.3,3255,"[3303, 3301, 3294, 3293, 3291]","['채팅 테스트', '크레딧노트 테스트 매장', 'test', 'ㅅㄷㄴㅅ', 'testtest']","{""totalAmount"": 400000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 360 18 1400000만원,200,0,106.9,3254,"[3294, 3293, 3291, 3290, 3289]","['test', 'ㅅㄷㄴㅅ', 'testtest', 'ㅅㄷㄴㅅ', 'test']","{""totalAmount"": 1400000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [18], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 257 18 2400000만원,200,0,108.2,3253,"[3294, 3293, 3291, 3290, 3289]","['test', 'ㅅㄷㄴㅅ', 'testtest', 'ㅅㄷㄴㅅ', 'test']","{""totalAmount"": 2400000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [18], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 360 42 200000만원,200,0,114.1,3252,"[3303, 3301, 3294, 3293, 3292]","['채팅 테스트', '크레딧노트 테스트 매장', 'test', 'ㅅㄷㄴㅅ', 'testt']","{""totalAmount"": 200000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 성수일로3길 1 40 200000만원,200,0,111.6,3251,"[3303, 3301, 3294, 3293, 3292]","['채팅 테스트', '크레딧노트 테스트 매장', 'test', 'ㅅㄷㄴㅅ', 'testt']","{""totalAmount"": 200000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [40], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""성수일로3길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 257 63 200000만원,200,0,132.2,3250,"[3303, 3301, 3294, 3293, 3292]","['채팅 테스트', '크레딧노트 테스트 매장', 'test', 'ㅅㄷㄴㅅ', 'testt']","{""totalAmount"": 200000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 성수이로 2 42 200000만원,200,0,91.1,3249,"[3303, 3301, 3294, 3293, 3292]","['채팅 테스트', '크레딧노트 테스트 매장', 'test', 'ㅅㄷㄴㅅ', 'testt']","{""totalAmount"": 200000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""성수이로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 가람길 46 18 200000만원,200,0,95.5,3248,"[3303, 3301, 3294, 3293, 3292]","['채팅 테스트', '크레딧노트 테스트 매장', 'test', 'ㅅㄷㄴㅅ', 'testt']","{""totalAmount"": 200000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [18], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""가람길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 257 42 200000만원,200,0,110.7,3247,"[3303, 3301, 3294, 3293, 3292]","['채팅 테스트', '크레딧노트 테스트 매장', 'test', 'ㅅㄷㄴㅅ', 'testt']","{""totalAmount"": 200000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 가람길 46 42 200000만원,200,0,113.0,3246,"[3303, 3301, 3294, 3293, 3292]","['채팅 테스트', '크레딧노트 테스트 매장', 'test', 'ㅅㄷㄴㅅ', 'testt']","{""totalAmount"": 200000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""가람길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 257 42 200000만원,200,0,81.6,3245,"[3303, 3301, 3294, 3293, 3292]","['채팅 테스트', '크레딧노트 테스트 매장', 'test', 'ㅅㄷㄴㅅ', 'testt']","{""totalAmount"": 200000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 광나루로 76 18 200000만원,200,0,102.8,3244,"[3303, 3301, 3294, 3293, 3292]","['채팅 테스트', '크레딧노트 테스트 매장', 'test', 'ㅅㄷㄴㅅ', 'testt']","{""totalAmount"": 200000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [18], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""광나루로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 257 18 200000만원,200,0,98.9,3243,"[3303, 3301, 3294, 3293, 3292]","['채팅 테스트', '크레딧노트 테스트 매장', 'test', 'ㅅㄷㄴㅅ', 'testt']","{""totalAmount"": 200000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [18], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""EMPLOYEE_TAKEOVER"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 257 18 200000만원,200,0,92.4,3242,"[3303, 3301, 3294, 3293, 3292]","['채팅 테스트', '크레딧노트 테스트 매장', 'test', 'ㅅㄷㄴㅅ', 'testt']","{""totalAmount"": 200000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [18], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""EMPLOYEE_TAKEOVER"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 강남구 가로수길 9 18 1000000만원,200,1,56.3,3241,[3241],['헤나 테스트2'],"{""totalAmount"": 1000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [18], ""address"": {""sidoName"": ""서울"", ""gunName"": ""강남구"", ""dongName"": ""가로수길""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 257 63 240000만원,200,0,78.7,3240,"[3294, 3293, 3291, 3290, 3289]","['test', 'ㅅㄷㄴㅅ', 'testtest', 'ㅅㄷㄴㅅ', 'test']","{""totalAmount"": 240000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 광진구 광나루로 441 68 100000만원,200,0,63.7,3239,"[3030, 2894, 398, 2893, 703]","['로에케이크', '플레어에스프레소바', '백원바이크쓩 - 서울건대점', '플레어에스프레소바', '유캔두잇 구의강변점']","{""totalAmount"": 100000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [68], ""address"": {""sidoName"": ""서울"", ""gunName"": ""광진구"", ""dongName"": ""광나루로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""NON_PREMIUM"", ""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 강변북로 257 63 32000000만원,200,0,79.2,3238,"[3294, 3293, 3291, 3290, 3289]","['test', 'ㅅㄷㄴㅅ', 'testtest', 'ㅅㄷㄴㅅ', 'test']","{""totalAmount"": 32000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 4}"
충남 부여군 구룡면 구룡로 207 63 400000만원,200,0,76.2,3237,[],[],"{""totalAmount"": 400000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""충남"", ""gunName"": ""부여군"", ""dongName"": ""구룡면""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
인천 남동구 간석로 1 17 1010000000만원,200,1,59.3,3236,"[3236, 1050]","['숙벅박', '용똑이포차']","{""totalAmount"": 1010000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [17], ""address"": {""sidoName"": ""인천"", ""gunName"": ""남동구"", ""dongName"": ""간석로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""PARKING"", ""SPECIAL_COMMERCIAL"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
충남 부여군 외산면 반교리 83-2 63 40000000만원,200,0,58.4,3235,[],[],"{""totalAmount"": 40000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""충남"", ""gunName"": ""부여군"", ""dongName"": ""외산면""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""PARKING""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 1}"
서울 중구 난계로 127 37 50010000만원,200,0,60.2,3234,[],[],"{""totalAmount"": 50010000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""서울"", ""gunName"": ""중구"", ""dongName"": ""난계로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
서울 종로구 경교장길 5 42 200000만원,200,0,81.5,3233,"[2936, 2885, 1386, 1603, 1385]","['이든식당', '델피늄', '메디피아', '이든식당', '메디피아']","{""totalAmount"": 200000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""서울"", ""gunName"": ""종로구"", ""dongName"": ""경교장길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 종로구 경교장길 5 37 200000만원,200,0,53.4,3232,"[3127, 3124, 3123, 3122]","['비비큐', '비비큐', '비비큐', '비비큐']","{""totalAmount"": 200000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""서울"", ""gunName"": ""종로구"", ""dongName"": ""경교장길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""PARKING""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 3}"
서울 종로구 경교장길 5 30 200000만원,200,0,54.5,3231,"[3127, 3124, 3123, 3122]","['비비큐', '비비큐', '비비큐', '비비큐']","{""totalAmount"": 200000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [30], ""address"": {""sidoName"": ""서울"", ""gunName"": ""종로구"", ""dongName"": ""경교장길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
부산 서구 감천로 217-12 35 30000000만원,200,0,66.4,3230,"[1245, 861, 1504, 2852]","['바디밸런스 명지점 ', '카페비아', '카페화연', '크레더블 credible']","{""totalAmount"": 30000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [35], ""address"": {""sidoName"": ""부산"", ""gunName"": ""서구"", ""dongName"": ""감천로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
