sale_franchise_id,address,sub_category_id,takeover_amount,monthly_avg_sales,exclusive_area,is_franchise,is_non_premium,operation_period,worker_cnt,parking_cnt,is_employee_takeover,store_type,sales_time_type,premium,deposit,is_premium_payment,expected_id,sido_name,gun_name,dong_name
3112,경기 화성시 남여울1길 1,23,200000,100000,33.058,0,0,10,0,0,0,1,0,100000,100000,0,3112,경기,화성시,남여울1길
3111,서울 광진구 능동로34길 64,63,2000000,100000,33.058,0,0,10,1,0,0,1,0,1000000,1000000,0,3111,서울,광진구,능동로34길
3110,경기 화성시 남여울1길 1,63,200000,100000,33.058,0,0,10,0,3,0,1,0,100000,100000,0,3110,경기,화성시,남여울1길
3109,서울 광진구 구의로4길 2,34,200000,100000,33.058,0,0,10,1,1,0,2,0,100000,100000,0,3109,서울,광진구,구의로4길
3108,서울 광진구 구의로9길 18,61,220000,100000,33.058,0,0,10,1,1,0,2,0,100000,120000,0,3108,서울,광진구,구의로9길
3107,서울 광진구 구의동 573,6,200000,200000,33.058,0,0,10,1,1,0,2,0,100000,100000,0,3107,서울,광진구,구의동
3106,서울 광진구 강변역로 18,23,700000,100000,33.058,0,0,50,0,1,0,2,1,400000,300000,1,3106,서울,광진구,강변역로
3105,서울 광진구 능동로34길 1,10,200000,100000,33.058,0,0,10,3,0,0,1,0,100000,100000,0,3105,서울,광진구,능동로34길
3104,서울 광진구 능동로34길 1,63,200000,1100000,33.058,0,0,10,0,0,0,1,0,100000,100000,0,3104,서울,광진구,능동로34길
3103,서울 광진구 능동로3길 34,42,2200000,100000,33.058,0,0,10,0,0,0,1,0,1100000,1100000,0,3103,서울,광진구,능동로3길
3102,서울 서대문구 서소문로 61-1,61,200000,100000,33.058,0,0,10,2,2,0,3,2,100000,100000,1,3102,서울,서대문구,서소문로
3101,경기 파주시 탄현면 헤이리로 12,61,200000,100000,3.3058,0,0,10,2,2,0,3,2,100000,100000,1,3101,경기,파주시,탄현면
3100,서울 마포구 큰우물로 3,68,200000,10000,3.3058,0,0,10,2,2,0,3,2,100000,100000,1,3100,서울,마포구,큰우물로
3099,서울 구로구 구로동로 2,42,200000,10000,33.058,0,0,10,0,0,0,1,0,100000,100000,0,3099,서울,구로구,구로동로
3098,서울 강남구 가로수길 5,42,200000,100000,33.058,0,0,10,0,0,0,1,0,100000,100000,0,3098,서울,강남구,가로수길
3097,서울 강남구 가로수길 5,42,110000,0,3.3058,0,0,10,0,0,0,1,0,10000,100000,0,3097,서울,강남구,가로수길
3096,서울 관악구 과천대로 851,10,200000,100000,33.058,0,0,10,0,5,0,2,4,100000,100000,1,3096,서울,관악구,과천대로
3095,서울 광진구 구의로 3,42,200000,100000,33.058,0,0,10,2,5,0,3,3,100000,100000,1,3095,서울,광진구,구의로
3094,서울 성동구 서울숲길 17,42,200000,0,33.058,0,0,10,0,0,0,1,0,100000,100000,0,3094,서울,성동구,서울숲길
3093,서울 강남구 가로수길 5,42,200000,0,33.058,0,0,10,0,0,1,1,0,100000,100000,0,3093,서울,강남구,가로수길
3092,서울 강남구 가로수길 5,42,200000,0,33.058,0,0,10,0,3,0,1,0,100000,100000,0,3092,서울,강남구,가로수길
3091,서울 성동구 성수동1가 685-191,42,200000,100000,33.058,0,0,10,0,0,0,1,0,100000,100000,0,3091,서울,성동구,성수동1가
3090,서울 성동구 서울숲길 17,42,200000,100000,3.3058,0,0,10,0,0,1,1,0,100000,100000,0,3090,서울,성동구,서울숲길
3089,서울 광진구 구의로 3,42,200000,100000,33.058,0,0,20,0,0,0,1,0,100000,100000,0,3089,서울,광진구,구의로
3088,서울 성동구 가람길 46,63,110000,100000,33.058,0,0,10,0,0,0,1,0,100000,10000,0,3088,서울,성동구,가람길
3087,경기 안산시 단원구 인현로 39,42,1350000,10000,33.058,0,0,10,0,0,0,1,0,1230000,120000,0,3087,경기,안산시,단원구
3086,서울 중구 필동로 3,31,200000,100000,33.058,0,0,10,1,1,0,2,1,100000,100000,1,3086,서울,중구,필동로
3085,인천 서구 로봇랜드로 66,27,100000,0,33.058,0,1,1,1,1,0,2,1,0,100000,1,3085,인천,서구,로봇랜드로
3084,인천 서구 원창동 333-6,34,200000,100000,33.058,0,0,10,1,1,0,2,1,100000,100000,0,3084,인천,서구,원창동
3083,서울 중구 필동로 3,34,200000,100000,3.3058,0,0,10,1,1,0,2,1,100000,100000,0,3083,서울,중구,필동로
3082,서울 노원구 하계동 78,61,200000,100000,33.058,0,0,10,1,1,0,2,1,100000,100000,0,3082,서울,노원구,하계동
3081,서울 마포구 고산길 4,28,200000,100000,33.058,0,0,10,1,1,0,2,4,100000,100000,0,3081,서울,마포구,고산길
3080,서울 중구 남대문로 109,6,200000,100000,33.058,0,0,10,1,1,0,2,1,100000,100000,0,3080,서울,중구,남대문로
3079,서울 중구 필동로 3,6,200000,100000,33.058,0,0,10,1,1,0,2,1,100000,100000,0,3079,서울,중구,필동로
3078,전남 담양군 담양읍 메타세쿼이아로 12,63,110000,100000,33.058,0,0,10,1,1,0,2,4,100000,10000,0,3078,전남,담양군,담양읍
3077,서울 구로구 우마길 1,13,200000,110000,33.058,0,0,10,1,1,0,2,1,100000,100000,0,3077,서울,구로구,우마길
3076,경기 안성시 서운면 성진로 1243,61,700000,80000,231.406,0,0,20,1,1,0,2,2,300000,400000,1,3076,경기,안성시,서운면
3075,서울 송파구 동남로 263,61,1110000,100000,33.058,0,0,10,3,5,1,2,2,1100000,10000,0,3075,서울,송파구,동남로
3074,경기 고양시 일산서구 킨텍스로 171,18,100000,100000,33.058,0,1,10,1,1,0,2,1,0,100000,0,3074,경기,고양시,일산서구
3073,서울 마포구 큰우물로 3,63,100000,100000,33.058,0,1,10,1,1,0,2,1,0,100000,0,3073,서울,마포구,큰우물로
3072,전남 담양군 담양읍 메타세쿼이아로 12,29,200000,100000,33.058,0,0,10,1,1,0,2,1,100000,100000,0,3072,전남,담양군,담양읍
3071,서울 강동구 가래여울길 71,6,110000,100000,33.058,0,0,10,2,1,0,2,1,10000,100000,0,3071,서울,강동구,가래여울길
3070,서울 종로구 비봉길 1,13,200000,100000,33.058,0,0,10,1,1,0,2,1,100000,100000,0,3070,서울,종로구,비봉길
3069,서울 강동구 가래여울길 71,13,200000,100000,33.058,0,0,10,2,1,0,2,1,100000,100000,0,3069,서울,강동구,가래여울길
3068,강원특별자치도 횡성군 우천면 경강로 2713,42,100000,100000,33.058,0,1,10,2,2,0,2,1,0,100000,0,3068,강원특별자치도,횡성군,우천면
3067,대전 서구 야실길 29,42,200000,100000,33.058,0,0,10,1,4,0,2,1,100000,100000,0,3067,대전,서구,야실길
3066,서울 광진구 구의로 3,42,10,100000,12.345,0,0,0,1,1,0,2,1,10,10,0,3066,서울,광진구,구의로
3065,서울 금천구 호암로 149,42,0,100000,0.0,0,0,0,1,1,0,2,1,0,0,1,3065,서울,금천구,호암로
3064,서울 성동구 성수이로 2,42,0,100000,0.0,0,0,0,1,1,0,2,1,0,0,1,3064,서울,성동구,성수이로
3063,서울 성동구 성수일로8길 5,6,20000,10000,3.3058,0,0,1,0,0,0,1,0,10000,10000,0,3063,서울,성동구,성수일로8길
3062,서울 성동구 성수일로8길 5,6,1230000,120000,406.6134,0,1,123,0,0,0,1,0,0,1230000,0,3062,서울,성동구,성수일로8길
3061,서울 성동구 성수일로8길 5,39,300000,200000,43.0,1,1,30,0,0,0,1,0,0,300000,1,3061,서울,성동구,성수일로8길
3060,서울 광진구 광나루로 441,14,100000,100000,33.058,1,1,10,0,0,0,1,0,0,100000,0,3060,서울,광진구,광나루로
3059,서울 광진구 광나루로 441,63,200000,100000,33.058,1,0,10,0,0,0,1,0,100000,100000,0,3059,서울,광진구,광나루로
3058,서울 광진구 광나루로 441,63,200000,100000,33.058,1,0,30,0,0,0,1,0,100000,100000,0,3058,서울,광진구,광나루로
3057,서울 광진구 광나루로 441,63,100000,100000,33.058,1,1,10,0,0,0,1,3,0,100000,0,3057,서울,광진구,광나루로
3056,서울 성동구 성수일로8길 5,61,1230000,10000,39.6696,0,1,1,0,0,0,1,0,0,1230000,0,3056,서울,성동구,성수일로8길
3055,서울 성동구 성수일로8길 5,42,40000,99990000,66.116,0,0,2,0,0,0,1,4,20000,20000,0,3055,서울,성동구,성수일로8길
3054,서울 성동구 성수일로8길 5,10,5790000,4560000,33.058,0,0,12,0,0,0,1,0,3450000,2340000,0,3054,서울,성동구,성수일로8길
3053,서울 성동구 성수일로8길 5,31,24680000,120000,3.3058,0,0,12,1,4,0,3,0,12340000,12340000,0,3053,서울,성동구,성수일로8길
3052,서울 성동구 성수일로8길 5,23,960000,120000,3.3058,0,0,12,2,1,0,2,0,720000,240000,1,3052,서울,성동구,성수일로8길
3032,서울 강남구 논현로38길 26,18,50000000,0,99.17,0,0,40,1,0,0,1,1,30000000,20000000,1,3032,서울,강남구,논현로38길
3031,서울 성북구 월계로40길 7,37,60000000,15000000,62.8102,0,0,8,1,3,0,3,0,35000000,25000000,1,3031,서울,성북구,월계로40길
3030,서울 광진구 긴고랑로15길 15,33,30000000,5000000,33.06,0,0,23,1,1,0,1,0,25000000,5000000,0,3030,서울,광진구,긴고랑로15길
3029,전남 목포시 장미로 23,63,150000000,20000000,49.587,1,0,15,2,0,1,1,0,130000000,20000000,1,3029,전남,목포시,장미로
3028,경기 의정부시 행복로 38,63,150000000,18000000,79.3392,0,0,18,2,0,1,1,0,110000000,40000000,1,3028,경기,의정부시,행복로
3027,경기 의정부시 행복로 38,63,150000000,52000000,82.645,0,0,18,2,0,1,1,0,110000000,40000000,1,3027,경기,의정부시,행복로
3026,경기 화성시 동탄대로 489,33,63000000,15000000,49.587,1,0,13,1,1,1,1,0,13000000,50000000,1,3026,경기,화성시,동탄대로
3025,경기 남양주시 순화궁로 249,63,28000000,0,42.9754,1,0,30,1,5,0,1,1,0,28000000,1,3025,경기,남양주시,순화궁로
3024,전남 목포시 상동로 4,63,180000000,18000000,82.645,1,0,13,2,4,0,1,0,160000000,20000000,1,3024,전남,목포시,상동로
3023,서울 양천구 신정동 118-7,40,20000000,5000000,26.45,0,0,13,0,1,0,1,0,10000000,10000000,1,3023,서울,양천구,신정동
3022,서울 양천구 신정동 118-7,40,20000000,5000000,26.45,0,0,13,0,1,0,1,0,10000000,10000000,1,3022,서울,양천구,신정동
3021,서울 송파구 동남로9길 31-1,37,55000000,20000000,109.09,1,0,17,1,1,0,1,0,25000000,30000000,1,3021,서울,송파구,동남로9길
3020,경기 고양시 일산동구 중앙로1275번길 60-31,31,50000000,5000000,254.5466,0,0,48,1,4,0,1,0,25000000,25000000,1,3020,경기,고양시,일산동구
3019,서울 양천구 목동중앙북로7길 26,37,60000000,40000000,33.06,1,0,12,1,0,0,1,0,45000000,15000000,1,3019,서울,양천구,목동중앙북로7길
3018,인천 중구 운서동,63,80000000,20000000,39.6696,1,0,24,2,5,1,3,0,50000000,30000000,1,3018,인천,중구,운서동
3017,경기 하남시 미사강변대로 38,63,300000000,50000000,314.051,1,0,12,2,2,1,1,0,160000000,140000000,1,3017,경기,하남시,미사강변대로
3016,서울 양천구 신정로 312,15,90000000,18000000,42.9754,1,0,198,1,1,0,1,2,40000000,50000000,1,3016,서울,양천구,신정로
3015,광주 광산구 임방울대로 321,57,25000000,18000000,62.81,0,0,36,0,3,0,1,0,10000000,15000000,1,3015,광주,광산구,임방울대로
3014,경기 구리시 경춘북로 230,63,40000000,8590000,109.09,1,0,90,1,1,0,1,0,40000000,0,1,3014,경기,구리시,경춘북로
3013,부산 동래구 온천장로 7,42,110000000,19000000,112.3972,0,0,21,1,0,0,1,0,70000000,40000000,1,3013,부산,동래구,온천장로
3012,부산 동래구 온천장로 7,42,110000000,19000000,112.3972,0,0,21,1,0,0,1,0,70000000,40000000,1,3012,부산,동래구,온천장로
3011,경기 의정부시 오목로225번길 69-21,27,8000000,4000000,9.92,0,0,8,1,1,0,1,0,3000000,5000000,1,3011,경기,의정부시,오목로225번길
3010,경기 남양주시 별내동,37,28000000,22000000,33.06,1,0,15,1,1,0,1,4,8000000,20000000,1,3010,경기,남양주시,별내동
3009,경북 김천시 대학로,30,400000000,100000000,396.696,0,0,23,3,5,1,1,4,300000000,100000000,1,3009,경북,김천시,대학로
3008,경기 오산시 원동 214-7,37,65000000,25000000,208.27,0,0,90,2,2,0,1,0,35000000,30000000,0,3008,경기,오산시,원동
3007,인천 연수구,15,140000000,22000000,56.1986,1,0,30,2,1,0,1,0,70000000,70000000,1,3007,인천,연수구,
3006,서울 강동구 상암로 75-1,14,38000000,29000000,33.058,1,0,20,1,1,0,1,0,23000000,15000000,1,3006,서울,강동구,상암로
3005,서울 구로구 신도림동,63,200000000,28000000,42.98,1,0,15,1,1,1,1,4,150000000,50000000,1,3005,서울,구로구,신도림동
3004,경남 김해시 장유로334번길 69,15,35000000,16000000,33.058,1,0,14,1,0,0,1,0,20000000,15000000,1,3004,경남,김해시,장유로334번길
3003,서울 송파구 방이동 58-23,35,45000000,8000000,42.9754,0,0,10,1,1,0,1,0,25000000,20000000,1,3003,서울,송파구,방이동
3002,서울 은평구 응암로 360,42,150000000,42000000,79.34,0,0,62,1,2,1,1,1,100000000,50000000,1,3002,서울,은평구,응암로
3001,서울 노원구 광운로 33,41,60000000,48000000,119.0088,0,0,20,1,0,0,3,0,30000000,30000000,1,3001,서울,노원구,광운로
3000,서울 동대문구 전농2동,36,25000000,10000000,29.75,0,0,255,1,0,0,1,0,15000000,10000000,1,3000,서울,동대문구,전농2동
2999,서울 동대문구 전농2동,36,20000000,8000000,29.75,0,0,255,1,0,0,1,0,10000000,10000000,1,2999,서울,동대문구,전농2동
2998,인천 부평구 백운로 49,63,25000000,0,39.6696,0,0,30,0,2,0,1,0,5000000,20000000,1,2998,인천,부평구,백운로
2997,경기 수원시 영통구 이의동,57,35000000,10000000,39.6696,0,0,40,1,4,0,1,0,15000000,20000000,1,2997,경기,수원시,영통구
2996,서울 강서구 까치산로 172,30,50000000,15000000,56.1986,0,0,37,0,0,0,1,0,35000000,15000000,1,2996,서울,강서구,까치산로
2995,서울 노원구 공릉동 575-3,25,45000000,30000000,39.67,0,0,17,1,1,0,1,0,35000000,10000000,1,2995,서울,노원구,공릉동
2994,서울 노원구 공릉동 575-3,25,45000000,30000000,42.98,0,0,16,1,1,0,1,0,35000000,10000000,1,2994,서울,노원구,공릉동
2993,인천 남동구 선수촌공원로,63,40000000,17000000,29.75,1,0,7,1,3,0,1,0,30000000,10000000,1,2993,인천,남동구,선수촌공원로
2992,서울 노원구 광운로 33,39,70000000,55000000,112.3972,1,0,20,1,0,0,1,0,40000000,30000000,1,2992,서울,노원구,광운로
2991,경기 성남시 수정구 청계산로 686,63,18000000,7600000,66.12,0,0,19,1,1,0,1,0,8000000,10000000,1,2991,경기,성남시,수정구
2990,경기 안산시 상록구 본오공원길 3,14,25000000,12000000,33.06,0,0,28,0,0,0,1,0,15000000,10000000,1,2990,경기,안산시,상록구
2989,인천 남동구 서창동 704-3,35,100000000,12000000,72.73,0,0,20,1,1,0,1,0,80000000,20000000,1,2989,인천,남동구,서창동
2988,대전 유성구 계룡로 31,63,16000000,10000000,49.587,0,0,5,2,0,0,1,0,6000000,10000000,1,2988,대전,유성구,계룡로
2987,인천 남동구 서판로63번길 17,58,20000000,2000000,39.6696,0,0,23,1,0,0,1,0,10000000,10000000,1,2987,인천,남동구,서판로63번길
2986,서울 용산구 청파로49길 17,63,170000000,10000000,105.79,0,0,42,1,0,0,1,4,140000000,30000000,1,2986,서울,용산구,청파로49길
2982,경기 수원시 권선구 서수원로 99,63,20000000,6000000,46.2812,0,0,11,1,5,0,1,0,10000000,10000000,1,2982,경기,수원시,권선구
2981,경북 성주군 성주읍,63,180000000,30000000,214.88,1,0,84,2,3,0,1,1,100000000,80000000,0,2981,경북,성주군,성주읍
2980,서울 구로구 오리로 1286,37,65000000,54000000,49.59,1,0,20,2,1,1,1,0,55000000,10000000,1,2980,서울,구로구,오리로
2979,광주 광산구 임방울대로 321,63,45000000,18000000,62.81,0,0,36,1,0,0,1,1,30000000,15000000,1,2979,광주,광산구,임방울대로
2978,서울 송파구 법원로11길,63,70000000,7000000,49.59,0,0,108,1,5,1,1,0,40000000,30000000,1,2978,서울,송파구,법원로11길
2977,경기 수원시 권선구 서수원로 99,63,20000000,6000000,46.2812,0,0,11,1,5,0,1,0,10000000,10000000,1,2977,경기,수원시,권선구
2976,경기 파주시 가온로 200,63,40000000,10000000,23.14,1,0,6,1,1,0,1,0,20000000,20000000,0,2976,경기,파주시,가온로
2975,충남 천안시 동남구 청수8로 3,42,35000000,15000000,66.116,0,0,30,1,1,0,1,0,20000000,15000000,1,2975,충남,천안시,동남구
2974,인천 서구 완정로 159,63,25000000,10000000,23.1406,0,0,12,1,4,0,2,0,15000000,10000000,1,2974,인천,서구,완정로
2973,경기 파주시 운정5동,40,57000000,22000000,33.058,1,0,84,2,0,0,1,1,22000000,35000000,1,2973,경기,파주시,운정5동
2972,서울 용산구 소월로38가길 24,63,120000000,0,69.42,0,0,20,1,0,0,1,0,90000000,30000000,1,2972,서울,용산구,소월로38가길
2971,부산 해운대구 우동1로20번길 19,63,70000000,0,66.12,1,0,10,1,0,0,1,0,40000000,30000000,1,2971,부산,해운대구,우동1로20번길
2970,부산 해운대구 우동1로20번길 19,63,70000000,9000000,66.12,1,0,10,1,0,0,1,0,40000000,30000000,1,2970,부산,해운대구,우동1로20번길
2969,경기 안양시 만안구 안양로405번길 23,27,39000000,4700000,33.058,0,0,31,1,0,0,1,1,29000000,10000000,1,2969,경기,안양시,만안구
2968,서울 동대문구 장안동 383-9,42,15000000,25000000,33.06,0,0,16,1,0,0,1,0,5000000,10000000,0,2968,서울,동대문구,장안동
2967,인천 부평구 배곶남로9번길 4,21,40000000,4500000,165.29,0,0,10,1,0,0,1,0,30000000,10000000,1,2967,인천,부평구,배곶남로9번길
2966,서울 관악구 남부순환로 1741,42,180000000,80000000,23.1406,1,0,32,1,0,1,1,4,150000000,30000000,1,2966,서울,관악구,남부순환로
2965,경기 김포시 김포대로679번길 14-4,35,85000000,17000000,66.116,0,0,15,1,2,0,1,0,55000000,30000000,1,2965,경기,김포시,김포대로679번길
2964,경기 시흥시 서울대학로278번길 61,26,80000000,55000000,49.587,0,0,12,1,4,0,1,0,50000000,30000000,1,2964,경기,시흥시,서울대학로278번길
2963,경기 시흥시 서울대학로278번길 61,26,90000000,60000000,49.587,0,0,12,1,4,0,1,0,60000000,30000000,1,2963,경기,시흥시,서울대학로278번길
2962,경북 구미시 새마을로 102,42,80000000,20000000,991.74,0,0,5,1,5,0,1,1,50000000,30000000,1,2962,경북,구미시,새마을로
2961,부산 동래구 삼어로 2,18,85000000,15000000,211.5712,0,0,70,2,2,1,1,0,50000000,35000000,1,2961,부산,동래구,삼어로
2960,서울 구로구 도림로 53-1,63,90000000,7500000,36.36,0,0,35,1,0,0,1,4,70000000,20000000,1,2960,서울,구로구,도림로
2959,경기 성남시 수정구 복정로 45,42,50000000,25000000,89.26,0,0,10,2,1,0,1,0,30000000,20000000,0,2959,경기,성남시,수정구
2958,충북 청주시 청원구 오창읍 양청2길 18,57,37200000,2500000,62.8102,0,0,6,0,1,0,2,0,27200000,10000000,1,2958,충북,청주시,청원구
2957,경기 용인시 수지구 광교호수로378번길 22,15,35000000,13000000,72.73,0,0,22,1,3,1,1,4,15000000,20000000,1,2957,경기,용인시,수지구
2956,전남 순천시 연향번영6길 14,42,140000000,17000000,214.877,0,0,58,1,1,0,1,0,120000000,20000000,1,2956,전남,순천시,연향번영6길
2955,인천 남동구 서창동 704-3,35,170000000,12000000,72.73,0,0,20,1,1,0,1,0,150000000,20000000,1,2955,인천,남동구,서창동
2954,인천 남동구 서창동 704-3,35,170000000,12000000,72.73,0,0,20,1,1,0,1,0,150000000,20000000,1,2954,인천,남동구,서창동
2953,경기 김포시 구래동 6882-1,63,100000000,12000000,49.59,0,0,7,1,5,1,1,0,70000000,30000000,1,2953,경기,김포시,구래동
2952,서울 강서구 화곡동 398-19,57,90000000,5000000,148.761,0,0,48,1,1,1,1,0,60000000,30000000,0,2952,서울,강서구,화곡동
2951,서울 강서구 화곡동 370-52,57,60000000,4000000,138.8436,0,0,55,1,0,1,1,0,40000000,20000000,0,2951,서울,강서구,화곡동
